"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Accelerate Retail Banking Service Process Setup with Prebuilt Templates,,,Industries,Financial Services Cloud,Service Process Automation,,,TRUE,,"Prebuilt service process templates streamline the setup of retail management processes by providing ready-made process attributes, intake forms, and fulfillment flows. Clone these templates to quickly obtain the necessary API endpoints, reducing development time. These templates are designed for both assisted and self-service channels, enabling faster and more efficient service delivery.",,
Accelerate Wealth Banking Service Process Setup with Prebuilt Templates,,,Industries,Financial Services Cloud,Service Process Automation,,,TRUE,,"Prebuilt service process templates simplify the setup of wealth management processes by providing ready-made process attributes, intake forms, and fulfillment flows. Clone these templates to quickly obtain the necessary API endpoints, thereby reducing development time. These templates are designed for both assisted and self-service channels, enabling faster and more efficient service delivery.",,
Boost Productivity with Financial Services Cloud Embedded AI for Agents,,,Industries,Financial Services Cloud,Wealth Management,,,TRUE,,"Generate a summary that incorporates details of the financial health of the client including asset allocation, portfolio performance, and progress on financial goals. Advisors use this information to determine the next steps.",,
Discovery Framework,,,Industries,Financial Services Cloud,,,,TRUE,,Pause and resume Discovery Framework assessments by saving them as drafts.,,
Configure Business Relationship Plans with Ease by Using Guided Setup,,,Industries,Financial Services Cloud,Get Started Faster with Guided Setups,,TRUE,,,"Get up and running quickly with the Business Relationship Plan guided setup. Use the guided setup to complete all the tasks required to configure, use, and manage the Business Relationship Plan features.",,
New and Changed Financial Services Cloud Object Fields,,,Industries,Financial Services Cloud,,,,,,"Do more with new and updated Financial Services Cloud objects.
",,
Enhance Public Health Monitoring,,,Industries,Health Cloud,Disease Surveillance,,,TRUE,,"Define diseases, track cases, detect outbreaks, and conduct thorough investigations by using Disease Surveillance. Create disease definitions with customizable criteria, efficiently manage patient health data, and monitor trends to identify outbreaks early. Leverage inspection capabilities to support on-site evaluations when needed, ensuring a comprehensive approach to disease management. Empower public health organizations to respond proactively and protect communities effectively.",,
Financial Assistance Program Enhancements,,,Industries,Health Cloud,,,,,,Streamline the enrollment process for a financial assistance program by using appeals. Save time by filing an appeal against a rejected application instead of submitting a new application.,,
Streamline Home Healthcare with Integrated Quoting and Budgeting Capabilities,,,Industries,Health Cloud,Home Health Enhancements,,,TRUE,,"Care coordinators can effortlessly generate accurate quotes for home visits, finalize budgets, and obtain patient approval through a single, unified process. Schedulers can subsequently initiate home visit scheduling with details automatically filled from the approved quotes. Elevate operational effectiveness, promote care continuity, accelerate on-time payments, and reduce claim denials by using this comprehensive, transparent, and time-saving solution for quoting, budgeting, and scheduling.",,
Expedite Your Home Health Setup,,,Industries,Health Cloud,Home Health Enhancements,,,TRUE,,"Use the new steps included in Home Health’s guided setup for configuring the quoting and budgeting workflow for home visits. Reduce implementation time by following the simple, clear steps for tasks such as prerequisite checks and process setups, all from one place. Stay focused and on track by using links to in-app setup pages and detailed help articles.",,
